Episode,Timestamp,Base_Angle,Shoulder_Angle,Elbow_Angle,Base_Velocity,Shoulder_Velocity,Elbow_Velocity,Base_Control,Shoulder_Control,Elbow_Control,Magnet_Pos_X,Magnet_Pos_Y,Magnet_Pos_Z,Magnet_Vel_X,Magnet_Vel_Y,Magnet_Vel_Z,Box_Pos_X,Box_Pos_Y,Box_Pos_Z,Box_Vel_X,Box_Vel_Y,Box_Vel_Z,Base_Torque_Nm,Shoulder_Torque_Nm,Elbow_Torque_Nm,Base_Power_W,Shoulder_Power_W,Elbow_Power_W,Base_Mass_kg,Shoulder_Mass_kg,Elbow_Mass_kg,Base_KE_J,Shoulder_KE_J,Elbow_KE_J,Box_Attached,Energy_Step_J
1,0.0200,1.1200,45.5500,-30.2700,0.1824,0.3675,0.3196,0.4000,1.0000,-0.6000,-3.7917,2.6419,-1.2001,0.4167,2.0915,-0.0044,-3.3854,0.7245,-1.3507,0.0930,0.0099,-0.1356,159.0857,566.8571,286.4571,29.0163,208.3041,91.5542,5.00,3.00,2.00,0.0832,0.2026,0.1021,0,0.263100
1,0.0400,2.2400,46.1000,-30.5400,0.1848,0.3748,0.3184,0.4000,1.0000,-0.6000,-3.7833,2.6836,-1.2002,0.4167,2.0829,-0.0044,-3.2621,0.7487,-1.0882,0.1161,-0.1919,-0.0942,159.0857,566.8571,286.4571,29.3917,212.4445,91.2200,5.00,3.00,2.00,0.0853,0.2107,0.1014,0,0.266445
1,0.0600,3.3600,46.6500,-30.8100,0.1870,0.3817,0.3165,0.4000,1.0000,-0.6000,-3.7750,2.7251,-1.2003,0.4167,2.0686,-0.0044,-3.1220,0.7399,-1.0254,-0.0630,-0.0597,-0.0488,159.0857,566.8571,286.4571,29.7563,216.3967,90.6704,5.00,3.00,2.00,0.0875,0.2186,0.1002,0,0.269459
1,0.0800,4.4800,47.2000,-31.0800,0.1892,0.3882,0.3139,0.4000,1.0000,-0.6000,-3.7667,2.7663,-1.2004,0.4167,2.0486,-0.0044,-3.2916,0.7495,-1.3627,0.1223,-0.0093,-0.0035,159.0857,566.8571,286.4571,30.1047,220.0722,89.9161,5.00,3.00,2.00,0.0895,0.2261,0.0985,0,0.272074
1,0.1000,5.6000,47.7500,-31.3500,0.1913,0.3941,0.3106,0.4000,1.0000,-0.6000,-3.7583,2.8071,-1.2004,0.4167,2.0230,-0.0044,-3.1266,0.7426,-1.3330,-0.0338,-0.0563,0.0018,159.0857,566.8571,286.4571,30.4320,223.3882,88.9718,5.00,3.00,2.00,0.0915,0.2330,0.0965,0,0.274234
1,0.1200,6.7200,48.3000,-31.6200,0.1932,0.3992,0.3067,0.4000,1.0000,-0.6000,-3.7500,2.8472,-1.2005,0.4167,1.9919,-0.0044,-3.2904,0.7273,-1.0605,0.0058,0.0496,-0.0883,159.0857,566.8571,286.4571,30.7334,226.2703,87.8560,5.00,3.00,2.00,0.0933,0.2390,0.0941,0,0.275888
1,0.1400,7.8400,48.8500,-31.8900,0.1949,0.4034,0.3023,0.4000,1.0000,-0.6000,-3.7417,2.8867,-1.2006,0.4167,1.9553,-0.0044,-3.3580,0.7151,-1.3834,-0.1034,-0.0438,0.0548,159.0857,566.8571,286.4571,31.0047,228.6538,86.5905,5.00,3.00,2.00,0.0950,0.2441,0.0914,0,0.276999
1,0.1600,8.9600,49.4000,-32.1600,0.1964,0.4066,0.2974,0.4000,1.0000,-0.6000,-3.7333,2.9254,-1.2007,0.4167,1.9133,-0.0044,-3.4544,0.7162,-1.3541,0.1275,-0.1966,0.0695,159.0857,566.8571,286.4571,31.2419,230.4852,85.2002,5.00,3.00,2.00,0.0964,0.2480,0.0885,0,0.277542
1,0.1800,10.0800,49.9500,-32.4300,0.1976,0.4088,0.2922,0.4000,1.0000,-0.6000,-3.7250,2.9632,-1.2008,0.4167,1.8661,-0.0044,-3.4437,0.7172,-1.3828,-0.1105,-0.1858,-0.0592,159.0857,566.8571,286.4571,31.4416,231.7234,83.7121,5.00,3.00,2.00,0.0977,0.2507,0.0854,0,0.277502
1,0.2000,11.2000,50.5000,-32.7000,0.1986,0.4099,0.2868,0.4000,1.0000,-0.6000,-3.7167,3.0000,-1.2009,0.4167,1.8138,-0.0044,-3.4438,0.7113,-1.1072,0.0324,-0.0015,0.1471,159.0857,566.8571,286.4571,31.6009,232.3404,82.1555,5.00,3.00,2.00,0.0986,0.2520,0.0823,0,0.276877
1,0.2200,12.3200,51.0500,-32.9700,0.1994,0.4098,0.2812,0.4000,1.0000,-0.6000,-3.7083,3.0357,-1.2010,0.4167,1.7565,-0.0044,-3.1550,0.7031,-1.2653,-0.0542,-0.1419,0.0217,159.0857,566.8571,286.4571,31.7176,232.3226,80.5608,5.00,3.00,2.00,0.0994,0.2520,0.0791,0,0.275681
1,0.2400,13.4400,51.6000,-33.2400,0.1998,0.4087,0.2756,0.4000,1.0000,-0.6000,-3.7000,3.0702,-1.2011,0.4167,1.6944,-0.0044,-3.3778,0.7185,-1.0852,0.0882,0.0354,-0.0855,159.0857,566.8571,286.4571,31.7900,231.6702,78.9592,5.00,3.00,2.00,0.0998,0.2505,0.0760,0,0.273935
1,0.2600,14.5600,52.1500,-33.5100,0.2000,0.4064,0.2701,0.4000,1.0000,-0.6000,-3.6917,3.1035,-1.2012,0.4167,1.6277,-0.0044,-3.3605,0.7121,-1.2760,-0.0360,0.0010,-0.0401,159.0857,566.8571,286.4571,31.8170,230.3979,77.3820,5.00,3.00,2.00,0.1000,0.2478,0.0730,0,0.271678
1,0.2800,15.6800,52.7000,-33.7800,0.1999,0.4032,0.2648,0.4000,1.0000,-0.6000,-3.6833,3.1353,-1.2012,0.4167,1.5564,-0.0044,-3.3355,0.6934,-1.1340,-0.0259,-0.1641,-0.0925,159.0857,566.8571,286.4571,31.7982,228.5344,75.8601,5.00,3.00,2.00,0.0999,0.2438,0.0701,0,0.268954
1,0.3000,16.8000,53.2500,-34.0500,0.1995,0.3989,0.2598,0.4000,1.0000,-0.6000,-3.6750,3.1657,-1.2013,0.4167,1.4810,-0.0044,-3.3004,0.7137,-1.2386,0.0299,-0.1244,0.0431,159.0857,566.8571,286.4571,31.7339,226.1214,74.4233,5.00,3.00,2.00,0.0995,0.2387,0.0675,0,0.265823
1,0.3200,17.9200,53.8000,-34.3200,0.1988,0.3938,0.2552,0.4000,1.0000,-0.6000,-3.6667,3.1945,-1.2014,0.4167,1.4014,-0.0044,-3.3241,0.7339,-1.1727,-0.1455,-0.1742,-0.0091,159.0857,566.8571,286.4571,31.6251,223.2131,73.0997,5.00,3.00,2.00,0.0988,0.2326,0.0651,0,0.262350
1,0.3400,19.0400,54.3500,-34.5900,0.1978,0.3879,0.2511,0.4000,1.0000,-0.6000,-3.6583,3.2217,-1.2015,0.4167,1.3180,-0.0044,-3.3542,0.7351,-1.3580,0.0044,-0.0576,0.0608,159.0857,566.8571,286.4571,31.4733,219.8749,71.9152,5.00,3.00,2.00,0.0979,0.2257,0.0630,0,0.258611
1,0.3600,5.0400,54.9000,-34.8600,0.1966,0.3814,0.2475,0.1000,1.0000,-0.6000,-3.6500,3.2472,-1.2016,0.4167,1.2311,-0.0044,-3.1567,0.7084,-1.2043,0.0875,-0.0101,0.1038,39.7714,566.8571,286.4571,7.8202,216.1817,70.8930,5.00,3.00,2.00,0.0967,0.2182,0.0612,0,0.235916
1,0.3800,5.3200,55.4500,-35.1300,0.1952,0.3744,0.2445,0.1000,1.0000,-0.6000,-3.6417,3.2709,-1.2017,0.4167,1.1407,-0.0044,-3.1204,0.7332,-1.1988,-0.0281,-0.1880,0.0816,39.7714,566.8571,286.4571,7.7625,212.2165,70.0530,5.00,3.00,2.00,0.0952,0.2102,0.0598,0,0.232026
1,0.4000,5.6000,56.0000,-35.4000,0.1935,0.3671,0.2423,0.1000,1.0000,-0.6000,-3.6333,3.2928,-1.2018,0.4167,1.0472,-0.0044,-3.3747,0.7194,-1.0500,-0.1075,-0.0038,0.1396,39.7714,566.8571,286.4571,7.6961,208.0683,69.4117,5.00,3.00,2.00,0.0936,0.2021,0.0587,0,0.228141
1,0.4200,5.8800,56.5500,-35.6700,0.1916,0.3596,0.2408,0.1000,1.0000,-0.6000,-3.6250,3.3128,-1.2019,0.4167,0.9508,-0.0044,-3.4207,0.7310,-1.3649,-0.0930,-0.1418,-0.0839,39.7714,566.8571,286.4571,7.6221,203.8303,68.9818,5.00,3.00,2.00,0.0918,0.1939,0.0580,0,0.224347
1,0.4400,6.1600,57.1000,-22.0800,0.1896,0.3521,0.2401,0.1000,1.0000,0.8000,-3.6167,3.3308,-1.2020,0.4167,0.8519,-0.0044,-3.6167,2.7108,-1.2020,0.4167,0.8519,-0.0044,39.7714,566.8571,381.9429,7.5413,199.5976,91.6953,5.00,3.00,2.00,0.0899,0.1860,0.0576,1,0.239067
1,0.4600,6.4400,57.6500,-21.7200,0.1874,0.3448,0.2401,0.1000,1.0000,0.8000,-3.6083,3.3469,-1.2020,0.4167,0.7506,-0.0044,-3.6083,2.7269,-1.2020,0.4167,0.7506,-0.0044,39.7714,566.8571,381.9429,7.4551,195.4653,91.7132,5.00,3.00,2.00,0.0878,0.1784,0.0577,1,0.235707
1,0.4800,6.7200,58.2000,-21.3600,0.1852,0.3379,0.2410,0.1000,1.0000,0.8000,-3.6000,3.3608,-1.2021,0.4167,0.6472,-0.0044,-3.6000,2.7408,-1.2021,0.4167,0.6472,-0.0044,39.7714,566.8571,381.9429,7.3646,191.5263,92.0292,5.00,3.00,2.00,0.0857,0.1712,0.0581,1,0.232736
1,0.5000,7.0000,50.5000,-21.0000,0.1828,0.3314,0.2425,0.1000,0.4000,0.8000,-3.5917,3.3727,-1.2022,0.4167,0.5421,-0.0044,-3.5917,2.7527,-1.2022,0.4167,0.5421,-0.0044,39.7714,226.7429,381.9429,7.2711,75.1476,92.6371,5.00,3.00,2.00,0.0836,0.1648,0.0588,1,0.140045
1,0.5200,7.2800,50.7200,-20.6400,0.1804,0.3256,0.2449,0.1000,0.4000,0.8000,-3.5833,3.3825,-1.2023,0.4167,0.4354,-0.0044,-3.5833,2.7625,-1.2023,0.4167,0.4354,-0.0044,39.7714,226.7429,381.9429,7.1760,73.8301,93.5249,5.00,3.00,2.00,0.0814,0.1590,0.0600,1,0.139625
1,0.5400,7.5600,50.9400,-20.2800,0.1780,0.3206,0.2479,0.1000,0.4000,0.8000,-3.5750,3.3902,-1.2024,0.4167,0.3276,-0.0044,-3.5750,2.7702,-1.2024,0.4167,0.3276,-0.0044,39.7714,226.7429,381.9429,7.0807,72.6878,94.6753,5.00,3.00,2.00,0.0792,0.1542,0.0614,1,0.139555
1,0.5600,7.8400,51.1600,-19.9200,0.1757,0.3164,0.2515,0.1000,0.4000,0.8000,-3.5667,3.3956,-1.2025,0.4167,0.2189,-0.0044,-3.5667,2.7756,-1.2025,0.4167,0.2189,-0.0044,39.7714,226.7429,381.9429,6.9865,71.7462,96.0658,5.00,3.00,2.00,0.0771,0.1502,0.0633,1,0.139839
1,0.5800,8.1200,51.3800,-19.5600,0.1734,0.3132,0.2557,0.1000,0.4000,0.8000,-3.5583,3.3989,-1.2026,0.4167,0.1096,-0.0044,-3.5583,2.7789,-1.2026,0.4167,0.1096,-0.0044,39.7714,226.7429,381.9429,6.8948,71.0266,97.6691,5.00,3.00,2.00,0.0751,0.1472,0.0654,1,0.140472
1,0.6000,8.4000,51.6000,-19.2000,0.1711,0.3111,0.2604,0.1000,0.4000,0.8000,-3.5500,3.4000,-1.2027,0.4167,0.0000,-0.0044,-3.5500,2.7800,-1.2027,0.4167,0.0000,-0.0044,39.7714,226.7429,381.9429,6.8069,70.5450,99.4539,5.00,3.00,2.00,0.0732,0.1452,0.0678,1,0.141445
1,0.6200,8.6800,51.8200,-18.8400,0.1691,0.3101,0.2654,0.1000,0.4000,0.8000,-3.5417,3.3989,-1.2028,0.4167,-0.1096,-0.0044,-3.5417,2.7789,-1.2028,0.4167,-0.1096,-0.0044,39.7714,226.7429,381.9429,6.7240,70.3123,101.3853,5.00,3.00,2.00,0.0715,0.1442,0.0705,1,0.142737
1,0.6400,8.9600,52.0400,-18.4800,0.1671,0.3102,0.2708,0.1000,0.4000,0.8000,-3.5333,3.3956,-1.2028,0.4167,-0.2189,-0.0044,-3.5333,2.7756,-1.2028,0.4167,-0.2189,-0.0044,39.7714,226.7429,381.9429,6.6474,70.3338,103.4255,5.00,3.00,2.00,0.0698,0.1443,0.0733,1,0.144325
1,0.6600,9.2400,52.2600,-18.1200,0.1654,0.3114,0.2763,0.1000,0.4000,0.8000,-3.5250,3.3902,-1.2029,0.4167,-0.3276,-0.0044,-3.5250,2.7702,-1.2029,0.4167,-0.3276,-0.0044,39.7714,226.7429,381.9429,6.5781,70.6088,105.5345,5.00,3.00,2.00,0.0684,0.1455,0.0763,1,0.146177
1,0.6800,9.5200,52.4800,-17.7600,0.1639,0.3137,0.2819,0.1000,0.4000,0.8000,-3.5167,3.3825,-1.2030,0.4167,-0.4354,-0.0044,-3.5167,2.7625,-1.2030,0.4167,-0.4354,-0.0044,39.7714,226.7429,381.9429,6.5173,71.1313,107.6711,5.00,3.00,2.00,0.0671,0.1476,0.0795,1,0.148256
1,0.7000,9.8000,52.7000,-17.4000,0.1626,0.3171,0.2875,0.1000,0.4000,0.8000,-3.5083,3.3727,-1.2031,0.4167,-0.5421,-0.0044,-3.5083,2.7527,-1.2031,0.4167,-0.5421,-0.0044,39.7714,226.7429,381.9429,6.4656,71.8896,109.7935,5.00,3.00,2.00,0.0661,0.1508,0.0826,1,0.150519
1,0.7200,10.0800,52.9200,-17.0400,0.1615,0.3214,0.2929,0.1000,0.4000,0.8000,-3.5000,3.3608,-1.2032,0.4167,-0.6472,-0.0044,-3.5000,2.7408,-1.2032,0.4167,-0.6472,-0.0044,39.7714,226.7429,381.9429,6.4239,72.8665,111.8601,5.00,3.00,2.00,0.0652,0.1549,0.0858,1,0.152920
1,0.7400,10.3600,53.1400,-16.6800,0.1607,0.3265,0.2980,0.1000,0.4000,0.8000,-3.4917,3.3469,-1.2033,0.4167,-0.7506,-0.0044,-3.4917,2.7269,-1.2033,0.4167,-0.7506,-0.0044,39.7714,226.7429,381.9429,6.3928,74.0402,113.8305,5.00,3.00,2.00,0.0646,0.1599,0.0888,1,0.155411
1,0.7600,10.6400,53.3600,-16.3200,0.1602,0.3325,0.3028,0.1000,0.4000,0.8000,-3.4833,3.3308,-1.2034,0.4167,-0.8519,-0.0044,-3.4833,2.7108,-1.2034,0.4167,-0.8519,-0.0044,39.7714,226.7429,381.9429,6.3726,75.3842,115.6662,5.00,3.00,2.00,0.0642,0.1658,0.0917,1,0.157938
1,0.7800,10.9200,53.5800,-15.9600,0.1600,0.3390,0.3072,0.1000,0.4000,0.8000,-3.4750,3.3128,-1.2035,0.4167,-0.9508,-0.0044,-3.4750,2.6928,-1.2035,0.4167,-0.9508,-0.0044,39.7714,226.7429,381.9429,6.3638,76.8685,117.3311,5.00,3.00,2.00,0.0640,0.1724,0.0944,1,0.160451
1,0.8000,11.2000,53.8000,-15.6000,0.1601,0.3460,0.3110,0.1000,0.4000,0.8000,-3.4667,3.2928,-1.2035,0.4167,-1.0472,-0.0044,-3.4667,2.6728,-1.2035,0.4167,-1.0472,-0.0044,39.7714,226.7429,381.9429,6.3665,78.4597,118.7929,5.00,3.00,2.00,0.0641,0.1796,0.0967,1,0.162895
1,0.8200,11.4800,54.0200,-15.2400,0.1604,0.3534,0.3142,0.1000,0.4000,0.8000,-3.4583,3.2709,-1.2036,0.4167,-1.1407,-0.0044,-3.4583,2.6509,-1.2036,0.4167,-1.1407,-0.0044,39.7714,226.7429,381.9429,6.3805,80.1219,120.0227,5.00,3.00,2.00,0.0643,0.1873,0.0987,1,0.165220
1,0.8400,11.7600,54.2400,-14.8800,0.1611,0.3608,0.3168,0.1000,0.4000,0.8000,-3.4500,3.2472,-1.2037,0.4167,-1.2311,-0.0044,-3.4500,2.6272,-1.2037,0.4167,-1.2311,-0.0044,39.7714,226.7429,381.9429,6.4057,81.8181,120.9967,5.00,3.00,2.00,0.0649,0.1953,0.1004,1,0.167376
1,0.8600,12.0400,54.4600,-14.5200,0.1620,0.3683,0.3186,0.1000,0.4000,0.8000,-3.4417,3.2217,-1.2038,0.4167,-1.3180,-0.0044,-3.4417,2.6017,-1.2038,0.4167,-1.3180,-0.0044,39.7714,226.7429,381.9429,6.4418,83.5099,121.6956,5.00,3.00,2.00,0.0656,0.2035,0.1015,1,0.169318
1,0.8800,12.3200,54.6800,-14.1600,0.1631,0.3756,0.3197,0.1000,0.4000,0.8000,-3.4333,3.1945,-1.2039,0.4167,-1.4014,-0.0044,-3.4333,2.5745,-1.2039,0.4167,-1.4014,-0.0044,39.7714,226.7429,381.9429,6.4882,85.1594,122.1059,5.00,3.00,2.00,0.0665,0.2116,0.1022,1,0.171003
1,0.9000,0.0000,54.9000,-13.8000,0.0100,0.3825,0.3200,0.0000,0.4000,0.8000,-3.4250,3.1657,-1.2040,0.4167,-1.4810,-0.0044,-3.4250,2.5457,-1.2040,0.4167,-1.4810,-0.0044,0.0000,226.7429,381.9429,0.0000,86.7296,122.2196,5.00,3.00,2.00,0.0003,0.2195,0.1024,1,0.167159
1,0.9200,0.0000,55.1200,-13.4400,0.0100,0.3889,0.3195,0.0000,0.4000,0.8000,-3.4167,3.1353,-1.2041,0.4167,-1.5564,-0.0044,-3.4167,2.5153,-1.2041,0.4167,-1.5564,-0.0044,0.0000,226.7429,381.9429,0.0000,88.1853,122.0343,5.00,3.00,2.00,0.0003,0.2269,0.1021,1,0.168176
1,0.9400,0.0000,55.3400,-13.0800,0.0100,0.3947,0.3183,0.0000,0.4000,0.8000,-3.4083,3.1035,-1.2042,0.4167,-1.6277,-0.0044,-3.4083,2.4835,-1.2042,0.4167,-1.6277,-0.0044,0.0000,226.7429,381.9429,0.0000,89.4936,121.5537,5.00,3.00,2.00,0.0003,0.2337,0.1013,1,0.168838
1,0.9600,0.0000,55.5600,-30.0000,0.0100,0.3997,0.0200,0.0000,0.4000,0.0000,-3.4000,3.0702,-1.2043,0.4167,-1.6944,-0.0044,-3.4000,2.4502,-1.2043,0.4167,-1.6944,-0.0044,0.0000,226.7429,0.0000,0.0000,90.6254,0.0000,5.00,3.00,2.00,0.0003,0.2396,0.0004,1,0.072500
1,0.9800,0.0000,55.7800,-30.0000,0.0100,0.4038,0.0200,0.0000,0.4000,0.0000,-3.3917,3.0357,-1.2043,0.4167,-1.7565,-0.0044,-3.3917,2.4157,-1.2043,0.4167,-1.7565,-0.0044,0.0000,226.7429,0.0000,0.0000,91.5550,0.0000,5.00,3.00,2.00,0.0003,0.2446,0.0004,1,0.073244
1,1.0000,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3833,3.0000,-1.2044,0.4167,-1.8138,-0.0044,-3.3833,2.3800,-1.2044,0.4167,-1.8138,-0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,1,0.000000
1,1.0200,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3750,2.9632,-1.2045,0.4167,-1.8661,-0.0044,-3.3750,2.3432,-1.2045,0.4167,-1.8661,-0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,1,0.000000
1,1.0400,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3667,2.9254,-1.2046,0.4167,-1.9133,-0.0044,-3.3667,2.3054,-1.2046,0.4167,-1.9133,-0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,1,0.000000
1,1.0600,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3583,2.8867,-1.2047,0.4167,-1.9553,-0.0044,-3.3583,2.2667,-1.2047,0.4167,-1.9553,-0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,1,0.000000
1,1.0800,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3500,2.8472,-1.2048,0.4167,-1.9919,-0.0044,-3.3500,2.2272,-1.2048,0.4167,-1.9919,-0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,1,0.000000
1,1.1000,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3417,2.8071,-1.2049,0.4167,-2.0230,-0.0044,-3.3417,2.1871,-1.2049,0.4167,-2.0230,-0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,1,0.000000
1,1.1200,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3333,2.7663,-1.2050,0.4167,-2.0486,-0.0044,-3.3333,2.1463,-1.2050,0.4167,-2.0486,-0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,1,0.000000
1,1.1400,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3250,2.7251,-1.2051,0.4167,-2.0686,-0.0044,-3.2577,0.7096,-1.3360,0.0946,-0.2274,-0.1175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
1,1.1600,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3167,2.6836,-1.2051,0.4167,-2.0829,-0.0044,-3.3671,0.7406,-1.2325,0.1321,-0.0847,0.1278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
1,1.1800,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3083,2.6419,-1.2052,0.4167,-2.0915,-0.0044,-3.2434,0.7304,-1.1767,0.0154,-0.0581,0.0495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
1,1.2000,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3000,2.6000,-1.2053,0.0000,0.0000,0.0000,-3.4049,0.6979,-1.1985,0.0744,-0.0259,0.0614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
1,1.2200,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3000,2.6000,-1.2053,0.0000,0.0000,0.0000,-3.2901,0.7073,-1.0933,-0.0844,-0.1048,0.0991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
1,1.2400,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3000,2.6000,-1.2053,0.0000,0.0000,0.0000,-3.2649,0.7283,-1.0982,-0.0435,-0.1332,-0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
1,1.2600,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3000,2.6000,-1.2053,0.0000,0.0000,0.0000,-3.2493,0.7077,-1.1635,-0.0123,-0.1315,-0.0331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
1,1.2800,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3000,2.6000,-1.2053,0.0000,0.0000,0.0000,-3.3286,0.7132,-1.1106,0.0754,-0.0634,-0.0644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
1,1.3000,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3000,2.6000,-1.2053,0.0000,0.0000,0.0000,-3.3234,0.7231,-1.2803,-0.0212,-0.1153,-0.0249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
1,1.3200,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3000,2.6000,-1.2053,0.0000,0.0000,0.0000,-3.2687,0.7282,-1.1902,-0.0197,-0.0716,0.0431,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
1,1.3400,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3000,2.6000,-1.2053,0.0000,0.0000,0.0000,-3.3484,0.7125,-1.2001,-0.0049,-0.0565,0.0359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
1,1.3600,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3000,2.6000,-1.2053,0.0000,0.0000,0.0000,-3.3560,0.7181,-1.2005,-0.0387,-0.0002,-0.0064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
1,1.3800,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3000,2.6000,-1.2053,0.0000,0.0000,0.0000,-3.3492,0.7232,-1.1643,-0.0246,-0.0309,-0.0062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
1,1.4000,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3000,2.6000,-1.2053,0.0000,0.0000,0.0000,-3.2768,0.7211,-1.1850,0.0212,-0.0062,0.0164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
1,1.4200,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3000,2.6000,-1.2053,0.0000,0.0000,0.0000,-3.2775,0.7179,-1.1967,0.0056,-0.0123,-0.0069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
1,1.4400,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3000,2.6000,-1.2053,0.0000,0.0000,0.0000,-3.2845,0.7192,-1.1906,0.0122,-0.0185,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
1,1.4600,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3000,2.6000,-1.2053,0.0000,0.0000,0.0000,-3.2943,0.7213,-1.1964,-0.0056,0.0014,-0.0075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
1,1.4800,0.0000,45.0000,-30.0000,0.0100,0.0200,0.0200,0.0000,0.0000,0.0000,-3.3000,2.6000,-1.2053,0.0000,0.0000,0.0000,-3.3000,0.7200,-1.2053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.00,3.00,2.00,0.0003,0.0006,0.0004,0,0.000000
